order_id,customer_id,order_date,category,product_name,unit_price,quantity,country,payment_method,channel,order_status
ORD101160,CUST701,2024-09-01,Electronics,USB-C Cable,3648.23,1.0,India,Credit Card,Website,Cancelled
ORD102764,CUST708,2024-07-14,Electronics,Power Bank,3897.83,1.0,France,Credit Card,Website,Delivered
ORD102347,CUST153,2024-09-24,Fashion,Sunglasses,1192.73,1.0,india,Credit Card,Mobile App,Delivered
ORD103751,CUST1594,02-17-2024,Sports,Water Bottle,1804.27,1.0,United States,UPI,MOBILE APP,Delivered
ORD105015,CUST89,19/04/2024,Fashion,Denim Jacket,561.79,1.0,Germany,Credit Card,Marketplace,Delivered
ORD105237,CUST1591,05-26-2024,Sports,Resistance Bands,416.39,1.0,India,UPI,Mobile App,Delivered
ORD101409,,2024-04-14,Books,Fiction Bestseller,794.08,1.0,India,PayPal,Mobile App,Delivered
ORD105764,CUST1792,11/04/2024,Home & Kitchen,LED Desk Lamp,943.17,1.0,USA,UPI,MOBILE APP,Delivered
ORD102292,CUST1707,09-01-2024,Electronics,USB-C Cable,2170.34,2.0,USA,Debit Card,Marketplace,Delivered
ORD104363,CUST694,2024-09-02,Fashion,Cotton T-Shirt,1806.16,1.0,UK,UPI,Marketplace,Returned
ORD103850,CUST525,07-07-2024,Sports,Dumbbell Set,1356.37,1.0,India,COD,Mobile App,Delivered
ORD105963,CUST1198,28/07/2024,Electronics,USB-C Cable,3172.54,1.0,USA,COD,Mobile App,delivered
ORD100863,CUST217,2024-05-21,Electronics,Phone Case,4107.76,2.0,France,Credit Card,Website,Delivered
ORD104325,CUST1719,05-04-2024,Home & Kitchen,Air Fryer,2296.72,1.0,India,Debit Card,Marketplace,Delivered
ORD103855,CUST432,2024-08-24,Beauty,Lip Balm Set,661.18,1.0,France,Credit Card,Website,Delivered
ORD103107,CUST28,2024-02-07,Electronics,Smartwatch,3425.08,1.0,India,Credit Card,Website,Delivered
ORD102508,CUST1045,2024-04-20,Home & Kitchen,LED Desk Lamp,1063.23,1.0,India,Credit Card,Mobile App,Delivered
ORD104908,CUST343,2024-04-13,Sports,Dumbbell Set,1536.09,1.0,France,Credit Card,Marketplace,Returned
ORD102158,CUST1666,08-21-2024,Sports,Dumbbell Set,1969.19,1.0,India,Net Banking,Website,Delivered
ORD100222,CUST435,2024-07-03,Home & Kitchen,Blender,513.32,1.0,UK,COD,Mobile App,delivered
ORD105768,CUST1311,2024-03-25,Toys,RC Car,1444.01,2.0,UK,Debit Card,Website,Delivered
ORD101110,CUST1025,09-18-2024,Books,Kids Picture Book,609.0,2.0,USA,Debit Card,Website,Cancelled
ORD105953,CUST624,03/02/2024,Electronics,Power Bank,4709.98,2.0,USA,UPI,Mobile App,delivered
ORD105301,CUST867,2024-02-02,Electronics,USB-C Cable,4691.84,1.0,India,UPI,Website,Delivered
ORD105334,CUST83,2024-04-26,Books,Kids Picture Book,624.04,3.0,nan,COD,Mobile App,Returned
ORD102658,CUST1518,21/03/2024,Fashion,Denim Jacket,2280.48,3.0,India,Net Banking,Mobile App,Delivered
ORD105850,CUST594,21/08/2024,Sports,Cycling Gloves,1297.14,1.0,USA,COD,Marketplace,Cancelled
ORD105121,CUST201,2024-03-24,Fashion,Denim Jacket,2509.47,1.0,Germany,Net Banking,Mobile App,Delivered
ORD102663,CUST287,2024-02-28,Beauty,Sunscreen SPF50,1041.12,2.0,UAE,COD,Mobile App,Delivered
ORD102906,CUST1646,2024-05-03,Books,Self-Help Guide,490.64,1.0,UK,Debit Card,Marketplace,Delivered
ORD103155,,2024-01-25,Toys,RC Car,1011.58,2.0,USA,COD,Website,Delivered
ORD100171,CUST1512,2024-02-06,Home & Kitchen,Non-stick Pan Set,2660.18,2.0,India,PayPal,Marketplace,Returned
ORD100208,CUST266,2024-04-07,Beauty,Lip Balm Set,1143.32,1.0,India,Credit Card,Mobile App,Delivered
ORD104903,CUST285,07-12-2024,Toys,Board Game,1208.84,1.0,India,COD,Website,Delivered
ORD104516,CUST739,2024-05-26,Sports,Water Bottle,2286.3,1.0,india,Debit Card,Website,Delivered
ORD101028,CUST1244,11/09/2024,Sports,Water Bottle,836.52,1.0,USA,Credit Card,Mobile App,Delivered 
ORD102833,CUST387,30/01/2024,Fashion,Leather Wallet,606.04,1.0,India,Net Banking,Mobile App,Delivered
ORD102080,CUST1133,04-07-2024,Toys,Puzzle 1000pc,1346.62,1.0,India,Debit Card,MOBILE APP,Delivered
ORD100831,CUST948,26/03/2024,Fashion,Denim Jacket,309.29,1.0,India,COD,MOBILE APP,Delivered
ORD105546,CUST507,2024-04-24,Beauty,Lip Balm Set,758.48,1.0,United States,COD,Marketplace,Delivered
ORD105606,CUST1423,07-11-2024,Books,Kids Picture Book,323.09,2.0,France,UPI,MOBILE APP,delivered
ORD103624,CUST438,16/02/2024,Sports,Yoga Mat,1888.28,1.0,Germany,Net Banking,Mobile App,Delivered
ORD101903,CUST597,2024-09-03,Home & Kitchen,Blender,436.27,1.0,UK,credit card,Marketplace,Cancelled
ORD101723,CUST174,2024-09-10,Electronics,Bluetooth Speaker,2253.13,2.0,India,Debit Card,Marketplace,Delivered
ORD101340,CUST466,2024-06-02,Fashion,Running Shoes,2332.5,2.0,India,,Marketplace,Delivered
ORD101468,CUST74,2024-02-13,Beauty,Makeup Brush Kit,1140.0,1.0,UAE,Credit Card,Mobile App,Delivered
ORD102788,CUST791,2024-08-14,Electronics,Smartwatch,2017.0,1.0,USA,Debit Card,Website,Delivered
ORD102128,CUST1788,01-03-2024,Home & Kitchen,Blender,2393.92,4.0,India,UPI,Mobile App,Returned
ORD100050,CUST89,2024-06-01,Beauty,Lip Balm Set,991.54,1.0,India,Debit Card,Mobile App,Delivered
ORD101313,CUST1441,2024-07-05,Electronics,Phone Case,3980.79,1.0,India,Net Banking,Marketplace,Delivered
ORD105540,CUST1592,17/04/2024,Beauty,Hair Dryer,1212.21,5.0,India,Debit Card,Marketplace,Delivered
ORD105949,CUST1729,07-24-2024,Electronics,USB-C Cable,4746.04,1.0,USA,Net Banking,Marketplace,Delivered
ORD103407,CUST329,2024-06-12,Electronics,Smartwatch,2266.19,1.0,United Kingdom,UPI,Mobile App,Delivered
ORD100381,CUST1630,06/02/2024,Sports,Cycling Gloves,1872.14,1.0,India,UPI,Marketplace,Delivered
ORD102254,,03/08/2024,Toys,RC Car,263.71,3.0,India,UPI,Website,Returned
ORD104881,CUST464,04-12-2024,Sports,Water Bottle,1240.23,1.0,USA,PayPal,Mobile App,Delivered
ORD101445,CUST1677,28/05/2024,Home & Kitchen,Storage Containers,2173.83,1.0,USA,COD,Marketplace,Returned
ORD102967,CUST530,2024-04-29,Beauty,Face Serum,321.18,1.0,India,UPI,Mobile App,Delivered
ORD103073,CUST645,2024-09-17,Toys,Puzzle 1000pc,263.42,1.0,nan,Credit Card,Website,Delivered
ORD103283,CUST1527,2024-06-30,Electronics,Phone Case,3905.4,1.0,France,Credit Card,Mobile App,Delivered
ORD104043,CUST1615,2024-05-01,Fashion,Leather Wallet,2438.31,1.0,India,Debit Card,Marketplace,Delivered
ORD103323,CUST1246,24/04/2024,Electronics,Wireless Earbuds,3327.0,1.0,USA,UPI,Website,Delivered
ORD105987,CUST581,08-09-2024,Home & Kitchen,Air Fryer,2889.23,5.0,India,Credit Card,MOBILE APP,Delivered
ORD105377,CUST655,2024-04-18,Fashion,Denim Jacket,2295.51,1.0,India,Credit Card,Website,Cancelled
ORD101501,CUST1489,05-16-2024,Sports,Dumbbell Set,1977.28,1.0,USA,Credit Card,Website,Delivered
ORD102885,CUST169,2024-01-12,Home & Kitchen,Air Fryer,1267.05,2.0,UAE,Debit Card,Mobile App,Delivered
ORD101782,CUST189,2024-02-12,Beauty,Lip Balm Set,207.43,1.0,India,COD,website,Delivered
ORD105719,CUST445,2024-09-24,Fashion,Running Shoes,1964.13,2.0,India,UPI,Marketplace,Delivered
ORD104758,CUST1779,03-16-2024,Fashion,Running Shoes,788.97,1.0,USA,Credit Card,Website,Delivered
ORD103282,CUST714,2024-03-29,Electronics,Wireless Earbuds,1447.07,1.0,Germany,PayPal,Mobile App,Delivered
ORD103130,CUST1740,2024-02-06,Fashion,Sunglasses,1513.53,2.0,Germany,UPI,Mobile App,Delivered
ORD103038,CUST1139,02-20-2024,Beauty,Sunscreen SPF50,960.83,1.0,India,UPI,website,Delivered 
ORD100523,CUST1330,02-09-2024,Fashion,Denim Jacket,213.98,3.0,India,Debit Card,Marketplace,Delivered
ORD101778,CUST1073,2024-06-19,Books,Kids Picture Book,268.61,1.0,UK,Credit Card,Marketplace,Delivered
ORD104938,CUST1047,2024-07-18,Electronics,Wireless Earbuds,3784.27,1.0,nan,UPI,Mobile App,Delivered
ORD102336,CUST447,2024-01-18,Beauty,Sunscreen SPF50,724.32,2.0,India,UPI,Mobile App,Cancelled
ORD105201,CUST726,2024-05-16,Electronics,Phone Case,630.04,1.0,France,Credit Card,Website,Returned
ORD100978,CUST624,2024-08-22,Home & Kitchen,Storage Containers,1410.86,1.0,UK,Debit Card,Mobile App,Delivered
ORD105838,CUST1254,2024-01-04,Electronics,Bluetooth Speaker,2569.77,1.0,India,Net Banking,Marketplace,Returned
ORD105809,CUST1617,02-20-2024,Sports,Water Bottle,2481.81,1.0,Germany,UPI,Mobile App,Returned
ORD103878,CUST323,2024-06-16,Electronics,Power Bank,3791.6,1.0,India,COD,Marketplace,Delivered
ORD101738,CUST1083,01/03/2024,Electronics,USB-C Cable,4601.17,2.0,India,Credit Card,Mobile App,Delivered
ORD104547,CUST834,2024-03-31,Toys,Building Blocks Set,997.61,1.0,France,COD,Mobile App,Returned
ORD102457,CUST1039,09-13-2024,Sports,Yoga Mat,1846.93,1.0,india,UPI,MOBILE APP,Delivered
ORD103532,CUST97,07-27-2024,Sports,Dumbbell Set,1129.85,1.0,India,COD,Website,Delivered
ORD101045,CUST1486,2024-03-07,Beauty,Hair Dryer,1268.59,1.0,india,Debit Card,Mobile App,Delivered
ORD101727,CUST1066,2024-04-16,Toys,Board Game,293.72,1.0,India,credit card,Website,Delivered
ORD101021,CUST359,05-05-2024,Electronics,Bluetooth Speaker,844.82,2.0,Germany,UPI,website,Delivered
ORD104948,CUST741,2024-05-08,Sports,Yoga Mat,375.29,4.0,UK,PayPal,MOBILE APP,Delivered
ORD102790,CUST1344,2024-03-09,Home & Kitchen,Blender,1272.52,2.0,United Kingdom,Debit Card,Website,Delivered
ORD104380,CUST715,26/09/2024,Toys,Building Blocks Set,1206.77,1.0,Germany,UPI,Mobile App,Delivered
ORD104022,CUST398,25/09/2024,Electronics,Smartwatch,2866.5,3.0,USA,UPI,website,Cancelled
ORD105347,CUST679,2024-04-04,Electronics,Wireless Earbuds,702.53,1.0,India,Credit Card,Mobile App,Delivered
ORD103989,CUST1458,04-04-2024,Electronics,Wireless Earbuds,3991.27,1.0,USA,UPI,Marketplace,Delivered
ORD105294,CUST1038,30/05/2024,Toys,Building Blocks Set,886.53,2.0,UAE,Debit Card,Website,Delivered
ORD104739,CUST586,2024-01-28,Electronics,Phone Case,3012.63,1.0,India,Credit Card,Mobile App,Delivered
ORD103471,CUST94,2024-07-26,Sports,Yoga Mat,2142.56,1.0,India,credit card,Website,Cancelled
ORD102875,CUST1706,2024-02-18,Electronics,Smartwatch,4825.98,2.0,India,,Website,Delivered
ORD100599,CUST1442,2024-01-19,Fashion,Sunglasses,2652.62,2.0,USA,,Mobile App,Delivered
ORD103492,CUST1656,06-29-2024,Fashion,Cotton T-Shirt,2614.39,1.0,France,Debit Card,Mobile App,Delivered
ORD102231,CUST631,01-23-2024,Home & Kitchen,LED Desk Lamp,2150.78,3.0,USA,Debit Card,Website,Delivered
ORD100849,CUST1014,2024-08-10,Beauty,Sunscreen SPF50,285.2,2.0,INDIA,Credit Card,Website,Delivered
ORD104955,CUST482,2024-01-12,Toys,Puzzle 1000pc,1633.03,1.0,United Kingdom,Credit Card,MOBILE APP,Delivered
ORD104644,CUST914,16/07/2024,Fashion,Sunglasses,1040.45,1.0,UK,UPI,Mobile App,Cancelled
ORD103045,CUST271,2024-08-21,Toys,Building Blocks Set,1797.85,1.0,Germany,,Marketplace,Delivered
ORD100148,CUST143,02-08-2024,Electronics,Smartwatch,3933.2,2.0,Germany,Credit Card,Marketplace,Delivered
ORD102113,CUST1532,2024-03-05,Sports,Cycling Gloves,1339.8,2.0,India,Debit Card,Mobile App,Delivered
ORD102308,CUST1753,2024-06-12,Home & Kitchen,Non-stick Pan Set,1908.31,1.0,India,PayPal,Marketplace,Returned
ORD100348,CUST594,2024-03-28,Home & Kitchen,Storage Containers,554.09,3.0,India,Credit Card,Marketplace,Returned
ORD100896,CUST170,2024-06-25,Fashion,Denim Jacket,960.4,2.0,India,Credit Card,Website,Delivered
ORD103873,CUST415,02-08-2024,Home & Kitchen,LED Desk Lamp,1997.87,1.0,UK,UPI,Marketplace,Cancelled
ORD103504,CUST701,2024-09-23,Fashion,Running Shoes,2044.07,2.0,India,Net Banking,Marketplace,Cancelled
ORD100593,CUST1199,02-23-2024,Beauty,Hair Dryer,414.25,1.0,Germany,credit card,Website,Delivered
ORD104607,CUST1721,2024-01-02,Electronics,Smartwatch,4949.93,1.0,USA,Debit Card,Mobile App,Returned
ORD101898,CUST1066,2024-07-28,Fashion,Leather Wallet,854.58,1.0,USA,Credit Card,Mobile App,Returned
ORD101233,CUST89,2024-04-10,Fashion,Cotton T-Shirt,2076.93,3.0,India,Credit Card,Marketplace,Delivered
ORD102744,CUST1798,05-17-2024,Fashion,Running Shoes,1826.88,3.0,India,UPI,Mobile App,Delivered
ORD101470,CUST1271,2024-08-29,Electronics,Bluetooth Speaker,2113.79,1.0,Germany,PayPal,Mobile App,Delivered
ORD101655,CUST1366,2024-03-24,Home & Kitchen,Blender,2075.58,1.0,UK,PayPal,Website,Delivered
ORD103033,CUST60,2024-08-24,Sports,Yoga Mat,511.6,1.0,India,UPI,Marketplace,Delivered
ORD103741,CUST1456,2024-02-07,Toys,Puzzle 1000pc,1266.19,1.0,India,UPI,Website,Returned
ORD100965,CUST1086,07-22-2024,Fashion,Denim Jacket,1390.16,1.0,Germany,PayPal,Website,Cancelled
ORD100994,CUST1754,09-18-2024,Home & Kitchen,Non-stick Pan Set,1355.69,1.0,Germany,Credit Card,Marketplace,Delivered
ORD104943,CUST69,2024-02-06,Beauty,Lip Balm Set,1341.84,1.0,USA,COD,Mobile App,Delivered
ORD103804,CUST450,07-19-2024,Electronics,Power Bank,1451.85,1.0,USA,Credit Card,Website,Delivered
ORD100818,CUST1560,2024-02-22,Electronics,Power Bank,741.38,1.0,USA,Debit Card,Website,Delivered
ORD100322,CUST189,2024-07-14,Fashion,Running Shoes,262390.0,2.0,nan,UPI,MOBILE APP,Delivered
ORD103657,CUST718,2024-01-10,Books,Fiction Bestseller,668.2,1.0,india,Net Banking,Mobile App,Delivered
ORD105507,CUST304,2024-08-31,Home & Kitchen,Air Fryer,2897.21,1.0,india,COD,Website,Delivered
ORD100292,CUST1381,2024-06-03,Electronics,Bluetooth Speaker,,4.0,India,COD,Website,Delivered
ORD102814,CUST438,2024-08-09,Books,Self-Help Guide,497.98,1.0,india,COD,Marketplace,Delivered
ORD103304,CUST584,2024-08-13,Fashion,Leather Wallet,1492.75,5.0,India,UPI,Website,Delivered
ORD102333,CUST785,02-06-2024,Electronics,Power Bank,1016.5,2.0,UK,Credit Card,Mobile App,delivered
ORD101378,CUST1215,08-21-2024,Fashion,Denim Jacket,699.23,1.0,India,UPI,Website,Delivered
ORD103294,CUST904,2024-07-03,Toys,Board Game,1501.53,2.0,INDIA,Credit Card,Marketplace,Delivered
ORD100058,CUST429,12/07/2024,Home & Kitchen,Non-stick Pan Set,509.27,1.0,USA,UPI,Mobile App,Delivered
ORD103340,CUST847,2024-02-29,Toys,RC Car,1436.45,1.0,UK,UPI,website,Delivered
ORD100879,CUST798,27/09/2024,Books,Cookbook,457.04,3.0,France,PayPal,Website,Delivered
ORD102431,,12/02/2024,Toys,Puzzle 1000pc,1704.33,1.0,India,Net Banking,Mobile App,Delivered
ORD100196,CUST181,05-17-2024,Sports,Yoga Mat,1556.99,1.0,India,Credit Card,Website,Delivered
ORD101420,CUST848,2024-01-06,Fashion,Denim Jacket,2214.23,1.0,India,UPI,Mobile App,Delivered
ORD102383,CUST1319,26/05/2024,Sports,Yoga Mat,492.48,1.0,nan,UPI,Marketplace,Cancelled
ORD105974,CUST485,2024-03-06,Beauty,Makeup Brush Kit,884.53,1.0,UK,PayPal,Website,Delivered
ORD103772,CUST337,2024-02-08,Beauty,Hair Dryer,161.15,2.0,India,Net Banking,Mobile App,Delivered
ORD101346,CUST169,05-17-2024,Electronics,Bluetooth Speaker,3209.63,1.0,India,PayPal,website,Delivered
ORD100353,CUST658,2024-09-11,Sports,Yoga Mat,949.31,1.0,india,Net Banking,Website,Delivered
ORD101498,CUST125,2024-09-22,Home & Kitchen,Non-stick Pan Set,573.47,1.0,France,UPI,Mobile App,Delivered
ORD105360,CUST1688,2024-02-22,Fashion,Sunglasses,404.41,2.0,India,Net Banking,Marketplace,Delivered
ORD100329,CUST169,14/04/2024,Fashion,Cotton T-Shirt,2511.63,3.0,India,Debit Card,Mobile App,Delivered
ORD104482,CUST1707,2024-02-06,Sports,Yoga Mat,1016.87,1.0,India,UPI,Marketplace,Delivered
ORD101513,CUST1050,2024-09-23,Toys,RC Car,449.66,1.0,India,Credit Card,Marketplace,Delivered
ORD102735,CUST685,2024-06-08,Home & Kitchen,Non-stick Pan Set,1377.15,3.0,India,UPI,website,Delivered
ORD102758,CUST152,2024-05-07,Home & Kitchen,Storage Containers,513.85,2.0,France,UPI,Mobile App,Cancelled
ORD102824,CUST1036,2024-05-12,Fashion,Running Shoes,,1.0,India,PayPal,Mobile App,Delivered
ORD101077,CUST870,24/02/2024,Fashion,Sunglasses,2661.1,2.0,nan,Credit Card,Website,Delivered
ORD103768,CUST799,21/06/2024,Fashion,Sunglasses,2507.74,2.0,USA,UPI,Website,Delivered
ORD105176,CUST1305,2024-01-12,Beauty,Hair Dryer,937.38,1.0,India,Debit Card,Marketplace,Delivered
ORD102968,CUST581,2024-05-13,Sports,Resistance Bands,1268.79,1.0,India,Debit Card,Mobile App,Delivered
ORD102842,CUST369,04-06-2024,Fashion,Denim Jacket,2354.45,1.0,India,Credit Card,MOBILE APP,Delivered
ORD104452,CUST309,07-19-2024,Sports,Cycling Gloves,2181.81,1.0,India,credit card,Website,Delivered
ORD102697,CUST1176,01-23-2024,Sports,Cycling Gloves,773.75,1.0,Germany,Debit Card,Website,Delivered
ORD100001,CUST1216,02-18-2024,Books,Fiction Bestseller,311.97,1.0,USA,Debit Card,Website,Delivered 
ORD102485,CUST688,17/08/2024,Toys,Board Game,1018.91,3.0,India,COD,Mobile App,delivered
ORD103326,CUST1708,2024-09-15,Fashion,Denim Jacket,2621.92,2.0,France,COD,Website,Delivered
ORD104338,CUST1354,05-30-2024,Fashion,Denim Jacket,1542.48,5.0,UK,Debit Card,Marketplace,Delivered
ORD101719,CUST1587,2024-08-21,Sports,Resistance Bands,604.8,2.0,India,credit card,Mobile App,Delivered
ORD101492,CUST1004,08-03-2024,Home & Kitchen,LED Desk Lamp,3244.96,1.0,USA,PayPal,Marketplace,Delivered
ORD100674,CUST34,2024-04-01,Fashion,Running Shoes,1792.62,1.0,india,Debit Card,Marketplace,Returned
ORD102724,CUST1768,02-24-2024,Books,Self-Help Guide,712.08,1.0,India,PayPal,Mobile App,Delivered
ORD104216,CUST1067,2024-02-05,Fashion,Cotton T-Shirt,577.41,1.0,India,UPI,Website,Delivered
ORD104461,CUST564,03/02/2024,Electronics,USB-C Cable,3882.88,1.0,United Kingdom,Net Banking,Mobile App,Cancelled
ORD104096,CUST1385,2024-07-31,Toys,RC Car,504.51,1.0,India,UPI,Website,Delivered
ORD101370,CUST1219,2024-07-22,Beauty,Hair Dryer,721.33,1.0,India,credit card,Marketplace,Returned
ORD103386,CUST1383,2024-03-18,Fashion,Leather Wallet,1628.12,1.0,USA,Net Banking,Mobile App,Delivered
ORD101691,CUST1235,02-27-2024,Electronics,Smartwatch,3059.33,1.0,India,Credit Card,Marketplace,Delivered
ORD105415,CUST995,2024-06-02,Electronics,Phone Case,4563.09,2.0,India,UPI,Marketplace,Delivered
ORD102972,CUST1289,2024-06-24,Home & Kitchen,LED Desk Lamp,3277.73,1.0,India,UPI,website,Delivered
ORD105404,CUST1769,2024-09-23,Electronics,USB-C Cable,3573.86,1.0,India,UPI,Website,Delivered
ORD103834,CUST505,20/08/2024,Toys,Puzzle 1000pc,1606.4,1.0,UK,Credit Card,Marketplace,Delivered
ORD102926,CUST1064,2024-04-10,Beauty,Face Serum,1202.86,4.0,USA,PayPal,website,Delivered
ORD101799,,09-16-2024,Beauty,Hair Dryer,1452.2,1.0,India,Net Banking,Mobile App,Delivered 
ORD105002,CUST1712,2024-03-26,Fashion,Running Shoes,2734.05,2.0,UAE,COD,Website,Delivered
ORD102779,CUST340,09-19-2024,Fashion,Denim Jacket,1623.64,1.0,UK,PayPal,Website,Delivered
ORD102884,CUST578,2024-02-01,Books,Cookbook,461.95,1.0,UAE,Credit Card,Mobile App,Delivered
ORD100367,CUST140,05-25-2024,Books,Kids Picture Book,233.58,4.0,United Kingdom,UPI,Mobile App,Returned
ORD104852,CUST350,2024-05-07,Electronics,Power Bank,4081.77,1.0,INDIA,PayPal,Website,Delivered
ORD104667,CUST629,2024-02-29,Sports,Dumbbell Set,,3.0,India,UPI,Website,Delivered
ORD102334,CUST251,30/07/2024,Beauty,Makeup Brush Kit,530.37,2.0,USA,UPI,MOBILE APP,Delivered
ORD105433,CUST1102,2024-06-03,Beauty,Face Serum,1334.36,3.0,USA,Debit Card,Website,Delivered
ORD103816,CUST775,2024-04-07,Books,Cookbook,763.95,1.0,USA,Debit Card,Marketplace,Delivered
ORD104213,CUST523,2024-05-25,Sports,Cycling Gloves,1373.83,1.0,nan,Credit Card,Mobile App,Delivered
ORD105420,CUST924,2024-02-17,Sports,Resistance Bands,1769.95,1.0,USA,Debit Card,Website,Cancelled
ORD102410,CUST516,2024-02-20,Fashion,Cotton T-Shirt,2544.6,1.0,India,Debit Card,Website,Delivered
ORD103891,CUST629,2024-02-02,Fashion,Sunglasses,1645.83,1.0,UK,COD,Marketplace,Delivered
ORD100400,CUST1058,07-10-2024,Electronics,Smartwatch,877.96,2.0,USA,Credit Card,MOBILE APP,Delivered
ORD102400,CUST1671,2024-08-31,Beauty,Makeup Brush Kit,1179.81,1.0,UAE,Debit Card,Mobile App,Cancelled
ORD105329,CUST73,2024-03-07,Beauty,Face Serum,192.49,2.0,USA,COD,Marketplace,Delivered
ORD100077,CUST37,2024-08-11,Home & Kitchen,LED Desk Lamp,3161.34,1.0,USA,PayPal,Mobile App,Delivered
ORD104886,CUST327,12/09/2024,Electronics,Wireless Earbuds,600.8,1.0,INDIA,PayPal,Mobile App,Delivered
ORD100330,CUST1233,2024-02-25,Fashion,Cotton T-Shirt,863.95,1.0,USA,UPI,Marketplace,Delivered
ORD101539,CUST1371,2024-09-05,Home & Kitchen,Storage Containers,1529.61,2.0,India,Debit Card,Mobile App,Returned
ORD101525,CUST277,2024-07-05,Books,Self-Help Guide,130.71,1.0,Germany,UPI,Marketplace,Delivered
ORD101198,CUST1360,08-18-2024,Home & Kitchen,LED Desk Lamp,3108.97,1.0,UAE,UPI,Mobile App,Delivered
ORD103223,CUST1085,2024-04-26,Home & Kitchen,Non-stick Pan Set,3238.7,1.0,India,credit card,Mobile App,Returned
ORD104194,CUST1274,03-27-2024,Fashion,Sunglasses,1762.25,2.0,USA,Debit Card,Marketplace,Delivered
ORD101366,CUST1453,26/02/2024,Sports,Yoga Mat,1407.75,1.0,india,COD,MOBILE APP,Delivered
ORD103976,CUST606,2024-03-19,Sports,Water Bottle,1963.03,2.0,india,UPI,Mobile App,Delivered
ORD104107,CUST988,2024-02-16,Home & Kitchen,Blender,3456.8,1.0,India,Debit Card,website,Delivered
ORD100440,CUST234,02-04-2024,Sports,Yoga Mat,2460.79,1.0,Germany,Net Banking,website,Returned
ORD102473,CUST901,2024-08-01,Sports,Water Bottle,586.59,1.0,USA,Credit Card,Marketplace,Cancelled
ORD103749,CUST1496,09-18-2024,Beauty,Sunscreen SPF50,906.6,,India,UPI,Mobile App,Delivered
ORD105388,CUST677,2024-01-21,Electronics,Power Bank,2622.72,1.0,USA,Debit Card,Mobile App,Delivered
ORD101544,CUST1148,06-15-2024,Fashion,Sunglasses,2910.87,1.0,Germany,,Mobile App,Delivered
ORD102537,CUST653,2024-07-19,Sports,Dumbbell Set,286.4,5.0,india,Net Banking,Mobile App,Delivered
ORD102913,CUST153,03-08-2024,Home & Kitchen,Storage Containers,2437.32,5.0,United States,COD,Mobile App,Returned
ORD100299,CUST814,2024-04-03,Books,Kids Picture Book,768.7,2.0,USA,Credit Card,Website,Delivered
ORD104425,CUST211,2024-01-03,Fashion,Running Shoes,2333.05,1.0,India,Debit Card,MOBILE APP,Delivered
ORD102961,CUST283,18/06/2024,Home & Kitchen,Non-stick Pan Set,189216.0,1.0,India,UPI,Marketplace,Delivered 
ORD101059,CUST111,2024-06-21,Electronics,USB-C Cable,1632.59,5.0,India,UPI,Marketplace,Delivered
ORD104759,CUST1234,26/01/2024,Sports,Dumbbell Set,2183.97,1.0,France,Net Banking,Mobile App,Delivered
ORD101027,CUST324,2024-02-25,Toys,Building Blocks Set,1624.7,1.0,Germany,COD,website,Delivered
